X,Y,Z,I,J,K
-0.12659196555614471,0.5041573643684387,-1.0542283058166504,5,3,4
0.148901104927063,0.5058877468109131,-1.0542283058166504,5,0,3
-0.09337827563285828,0.011884303763508797,-1.0454515218734741
-0.11445623636245728,0.2511712908744812,-1.05422842502594
0.1356385052204132,0.251171350479126,-1.0506256818771362
0.1356385052204132,0.49209073185920715,-1.0457322597503662
0.148901104927063,0.3724377751350403,-1.0542283058166504
0.148901104927063,0.43920060992240906,-1.0542283058166504
0.148901104927063,0.5058877468109131,-1.0542283058166504
0.148901104927063,0.3724377751350403,-1.0542283058166504
0.148901104927063,0.43920060992240906,-1.0542283058166504
-0.09337827563285828,0.011884303763508797,-1.0454515218734741
